"","Movie_Title","Action","Animation","Mystery","Comedy","Drama","Family","Horror","Romance","Thriller","Adventure","SciFi"
"383","Shabnam Mausi",0,0,0,0,1,0,0,0,0,0,0
"384","Gandhi, My Father",0,0,0,0,1,0,0,0,0,0,0
"385","Kahaani Gudiya Ki...: True Story of a Woman",0,0,0,0,1,0,0,0,0,0,0
"386","Naam Gum Jaayega",0,0,0,0,0,0,0,0,1,0,0
"387","Eklavya: The Royal Guard",1,0,0,0,1,0,0,0,1,0,0
"388","Ek Khiladi Ek Haseena",0,0,0,1,0,0,0,0,1,0,0
"389","Kal: Yesterday and Tomorrow",0,0,1,0,1,0,0,0,1,0,0
"390","Pyare Mohan",0,0,0,1,1,0,0,1,0,0,0
"391","Don",1,0,0,0,0,0,0,0,1,0,0
"392","2 October",0,0,0,0,0,0,0,0,0,0,0
"393","Chup Chup Ke",0,0,0,1,1,0,0,1,0,0,0
"394","Bhairav",1,0,0,0,0,0,0,0,0,0,0
"395","Chand Sa Roshan Chehra",0,0,0,0,0,0,0,1,0,0,0
"396","Ssukh",0,0,0,1,0,1,0,1,0,0,0
"397","Khosla's Nest",0,0,0,1,1,0,0,0,0,0,0
"398","The Film",0,0,0,0,1,0,0,0,1,0,0
"399","Siskiyaan",0,0,0,0,1,0,0,0,1,0,0
"400","Kasak",0,0,0,0,1,0,0,0,0,0,0
"401","Saawan... The Love Season",0,0,0,0,0,0,0,1,0,0,0
"402","Yun Hota Toh Kya Hota: What If...?",0,0,0,0,1,0,0,0,0,0,0
"403","Neal 'N' Nikki",0,0,0,1,0,0,0,1,0,0,0
"404","Darwaza Bandh Rakho",0,0,0,1,1,0,0,0,0,0,0
"405","Ram Gopal Varma's Indian Flames",1,0,0,1,0,0,0,0,0,1,0
"406","Jaane Tu... Ya Jaane Na",0,0,0,1,1,0,0,1,0,0,0
"407","...Yahaan",0,0,0,0,0,0,0,1,0,0,0
"408","Shikhar",0,0,0,0,1,0,0,1,0,0,0
"409","Vaah! Life Ho Toh Aisi!",0,0,0,1,0,1,0,0,0,0,0
"410","Bluffmaster!",0,0,0,1,0,0,0,1,1,0,0
"411","God Tussi Great Ho",0,0,0,1,1,0,0,1,0,0,0
"412","Aksar",0,0,0,0,1,0,0,1,0,0,0
"413","Big Brother",1,0,0,0,0,0,0,0,0,0,0
"414","Malamaal Weekly",0,0,0,1,1,0,0,1,0,0,0
"415","Nehlle Pe Dehlla",0,0,0,1,0,0,0,0,1,0,0
"416","Ramji Londonwaley",0,0,0,1,1,1,0,0,0,0,0
"417","Taxi No. 9 2 11: Nau Do Gyarah",0,0,0,1,1,0,0,0,1,0,0
"418","Tom, Dick, and Harry",0,0,0,1,0,0,0,1,0,0,0
"419","36 China Town",0,0,1,1,0,0,0,0,1,0,0
"420","Aashiq Banaya Aapne: Love Takes Over",0,0,0,0,1,0,0,1,1,0,0
"421","Bengal Tiger",1,0,0,0,0,0,0,0,0,0,0
"422","Sehar",1,0,0,0,1,0,0,0,0,0,0
"423","Koi Mere Dil Mein Hai",0,0,0,0,1,0,0,0,0,0,0
"424","Gumnam Qatil",0,0,0,0,0,0,1,0,0,0,0
"425","Pyaar Ke Side Effects",0,0,0,1,1,0,0,1,0,0,0
"426","Ek Aur Visphot",0,0,0,0,0,0,0,0,0,0,0
"427","Kyon?",0,0,0,0,0,0,0,0,0,0,0
"428","Bullet: Ek Dhamaka",1,0,0,0,1,0,0,0,0,0,0
"429","Marshal",1,0,0,0,0,0,0,0,0,0,0
"430","Miss India: The Mystery",0,0,1,0,0,0,0,0,0,0,0
"431","Salaam-E-Ishq",0,0,0,1,1,0,0,0,0,0,0
"432","Jawani Diwani: A Youthful Joyride",0,0,0,0,0,0,0,1,0,0,0
"433","Main, Meri Patni... Aur Woh!",0,0,0,1,1,0,0,1,0,0,0
"434","Umrao Jaan",0,0,0,0,1,0,0,1,0,0,0
"435","Time Pass",0,0,0,0,0,0,0,1,0,0,0
"436","London Dreams",0,0,0,0,0,0,0,0,0,0,0
"437","Chand Bujh Gaya",0,0,0,0,1,0,0,0,1,0,0
"438","Chetna: The Excitement",0,0,0,0,0,0,0,0,1,0,0
"439","Darwaza",0,0,0,0,0,0,1,0,0,0,0
"440","Mazaa Mazaa",0,0,0,0,0,0,0,1,0,0,0
"441","Corporate",0,0,0,0,1,0,0,0,0,0,0
"442","Omkara",1,0,0,0,1,0,0,0,0,0,0
"443","Welcome",0,0,0,1,1,0,0,0,0,0,0
"444","Hanuman",0,1,0,0,0,0,0,0,0,0,0
"445","Koi Aap Sa: But Lovers Have to Be Friends",0,0,0,1,1,0,0,1,0,0,0
"446","Zinda",1,0,0,0,1,0,0,0,0,1,0
"447","C U at 9",0,0,1,0,1,0,1,0,0,0,0
"448","Double Cross: Ek Dhoka",0,0,0,1,0,0,0,0,0,0,0
"449","Good Boy, Bad Boy",0,0,0,1,0,0,0,1,0,0,0
"450","Shaadi Se Pehle",0,0,0,1,0,0,0,1,0,0,0
"451","Love Story 2050",1,0,0,0,1,0,0,0,0,1,0
"452","Sarkar Raj",1,0,0,0,1,0,0,0,0,0,0
"453","Gangobai",1,0,0,0,0,0,0,0,0,0,0
"454","Kaaboo",1,0,0,0,0,0,0,0,0,0,0
"455","Meri Aashiqui",0,0,0,0,0,0,0,1,0,0,0
"456","Raghu More: Bachelor of Hearts",0,0,0,1,0,0,0,0,0,0,0
"457","Prarambh",0,0,0,0,1,0,0,0,0,0,0
"458","Fool N Final",1,0,0,1,0,0,0,1,0,0,0
"459","Apna Sapna Money Money",0,0,0,1,0,0,0,1,0,0,0
"460","Vivah",0,0,0,0,1,1,0,0,0,0,0
"461","Ankahee",0,0,0,0,1,0,0,1,1,0,0
"462","Gangster",0,0,1,0,1,0,0,0,0,0,0
"463","Golmaal: Fun Unlimited",0,0,0,1,0,0,0,0,0,0,0
"464","Dansh",0,0,0,0,1,0,0,0,0,0,0
"465","Bhola in Bollywood",0,0,0,1,0,0,0,0,0,0,0
"466","Kalyug",1,0,0,0,1,0,0,0,0,0,0
"467","Guru",0,0,0,0,1,0,0,0,0,0,0
"468","Saawariya",0,0,0,0,1,0,0,1,0,0,0
"469","Kabul Express",1,0,0,1,1,0,0,0,0,0,0
"470","Teesri Aankh: The Hidden Camera",1,0,0,0,0,0,0,0,1,0,0
"471","Namastey London",0,0,0,1,1,0,0,1,0,0,0
"472","Life in a Metro",0,0,0,1,1,0,0,1,0,0,0
"473","Anthony Kaun Hai?",0,0,0,1,0,0,0,0,1,0,0
"474","Bhagam Bhag",0,0,1,1,0,0,0,1,0,0,0
"475","Heyy Babyy",0,0,0,1,1,0,0,0,0,0,0
"476","Partner",0,0,0,1,0,0,0,1,0,0,0
"477","Honeymoon Travels Pvt. Ltd.",0,0,0,1,1,0,0,1,0,0,0
"478","Aap Ki Khatir",0,0,0,0,0,0,0,1,0,0,0
"479","Shootout at Lokhandwala",1,0,0,0,1,0,0,0,0,0,0
"480","Mr Prime Minister",0,0,0,1,0,0,0,0,0,0,0
"481","Naksha",1,0,0,0,0,0,0,0,0,1,0
"482","Apne",0,0,0,0,1,0,0,0,0,0,0
"483","Dil Diya Hai",0,0,0,0,1,0,0,1,1,0,0
"484","Ishq Qayamat",0,0,0,0,0,0,0,0,1,0,0
"485","Rocky",1,0,0,0,1,0,0,1,0,0,0
"486","Speed",1,0,0,0,1,0,0,1,0,0,0
"487","Traffic Signal",0,0,0,0,1,0,0,0,0,0,0
"488","Zindaggi Rocks",0,0,0,0,1,0,0,1,0,0,0
"489","Dus Kahaniyaan",0,0,0,0,1,0,0,0,0,1,0
"490","Dor",0,0,0,0,1,0,0,0,0,0,0
"491","Nishabd",0,0,0,0,1,0,0,0,0,0,0
"492","Raja Bhai Lagey Raho...",0,0,0,1,0,0,0,0,0,0,0
"493","Humein Tumse Pyar Ho Gaya Chupke Chupke",0,0,0,0,1,0,0,0,0,0,0
"494","Shiva",1,0,0,0,1,0,0,0,0,0,0
"495","Ahista Ahista",0,0,0,0,1,0,0,1,0,0,0
"496","Stop!",0,0,0,1,0,0,0,1,0,0,0
"497","Jhoom Barabar Jhoom",0,0,0,1,1,0,0,0,0,0,0
"498","The Killer",1,0,0,1,0,0,0,0,0,0,0
"499","Mashooka",0,0,0,0,0,0,0,1,1,0,0
"500","Souten: The Other Woman",0,0,0,0,0,0,0,0,1,0,0
"501","Ta Ra Rum Pum",0,0,0,1,0,1,0,1,0,0,0
"502","Woh Lamhe",0,0,0,0,1,0,0,1,0,0,0
"503","Bhopal: A Prayer for Rain",0,0,0,0,1,0,0,0,0,0,0
"504","Dhamaal",0,0,0,1,0,0,0,0,0,0,0
"505","My Name Is Anthony Gonsalves",1,0,0,1,0,0,0,0,0,0,0
"506","Nanhe Jaisalmer: A Dream Come True",0,0,0,1,1,1,0,0,0,0,0
"507","Nigehbaan: The Third Eye",0,0,0,0,0,0,0,0,1,0,0
"508","Risk",1,0,0,0,1,0,0,0,1,0,0
"509","Loot",1,0,0,1,0,0,0,0,0,0,0
"510","Pyaar Zindagi Hai",0,0,0,0,0,0,0,0,1,0,0
"511","I See You",0,0,0,1,1,0,0,1,0,0,0
"512","MP3: Mera Pehla Pehla Pyaar",0,0,0,0,1,0,0,1,0,0,0
"513","Cash",1,0,0,0,1,0,0,0,1,0,0
"514","Anjaane: The Unkown",0,0,0,0,0,0,1,0,0,0,0
"515","Aggar: Passion Betrayal Terror",0,0,0,0,0,0,0,1,1,0,0
"516","The Golden Boys",0,0,0,1,0,0,0,1,0,0,0
"517","Anamika: The Untold Story",0,0,0,0,1,0,0,1,1,0,0
"518","Kaafila",1,0,0,0,0,0,0,0,0,0,0
"519","Luck by Chance",0,0,0,0,1,0,0,0,0,0,0
"520","Kya Love Story Hai",0,0,0,1,1,0,0,1,0,0,0
"521","Halla Bol",1,0,0,0,1,0,0,0,0,0,0
"522","Detective Naani",0,0,0,0,1,1,0,0,0,0,0
"523","Red: The Dark Side",0,0,0,0,1,0,0,1,1,0,0
"524","Raqeeb",0,0,1,0,1,0,0,0,0,0,0
"525","Manorama Six Feet Under",0,0,1,0,1,0,0,0,0,0,0
"526","99.9 FM",0,0,0,0,0,0,0,0,0,0,0
"527","Arjun Devaa",1,0,0,0,0,0,0,0,0,0,0
"528","Fashion",0,0,0,0,1,0,0,1,0,0,0
"529","Cheeni Kum",0,0,0,1,0,0,0,1,0,0,0
"530","Hattrick",0,0,0,1,1,0,0,1,0,0,0
"531","Gauri: The Unborn",0,0,0,0,1,0,1,0,1,0,0
"532","Laaga Chunari Mein Daag: Journey of a Woman",0,0,0,0,1,0,0,0,0,0,0
"533","Aaja Nachle",0,0,0,0,1,0,0,0,0,0,0
"534","Taare Zameen Par",0,0,0,0,1,1,0,0,0,0,0
"535","A Flat",0,0,0,0,1,0,1,1,0,0,0
"536","Delhii Heights",0,0,0,0,1,0,0,1,0,0,0
"537","30 Days",0,0,0,0,0,0,1,0,0,0,0
"538","Bhoothnath",0,0,0,1,1,0,0,0,0,0,0
"539","Bhool Bhulaiyaa",0,0,1,1,0,0,1,0,0,0,0
"540","Dhol",0,0,0,1,0,0,0,0,0,0,0
"541","Ek Chalis Ki Last Local",0,0,0,1,0,0,0,0,0,1,0
"542","No Smoking",0,0,0,0,1,0,0,0,1,0,0
"543","Tashan",1,0,0,1,0,0,0,0,0,0,0
"544","Khoya Khoya Chand",0,0,0,0,1,0,0,1,0,0,0
"545","The Train: Some Lines Shoulder Never Be Crossed...",0,0,0,0,0,0,0,0,1,0,0
"546","Aap Kaa Surroor: The Moviee - The Real Luv Story",0,0,0,0,1,0,0,1,1,0,0
"547","Bheja Fry",0,0,0,1,1,0,0,0,0,0,0
"548","Yehi Hai Zindagi",1,0,0,0,1,0,0,0,0,0,0
"549","Chain Kulii Ki Main Kulii",0,0,0,1,1,1,0,0,0,0,0
"550","Race",1,0,0,0,1,0,0,0,0,0,0
"551","Awarapan",1,0,0,0,1,0,0,0,0,0,0
"552","Naqaab",0,0,0,0,1,0,0,1,0,0,0
"553","De Taali",0,0,0,1,1,0,0,1,0,0,0
"554","Meerabai Not Out",0,0,0,1,1,0,0,1,0,0,0
"555","Om Shanti Om",1,0,0,1,1,0,0,0,0,0,0
"556","Krrish 3",1,0,0,0,0,0,0,0,0,0,1
"557","Kidnap",0,0,0,0,1,0,0,0,1,0,0
"558","Sunday",1,0,0,1,0,0,0,1,0,0,0
"559","U Me Aur Hum",0,0,0,1,1,0,0,1,0,0,0
"560","Delhi-6",0,0,0,1,1,0,0,0,0,0,0
"561","Woodstock Villa",0,0,1,0,1,0,0,0,1,0,0
"562","Red Swastik",0,0,0,0,1,0,0,0,1,0,0
"563","Roadside Romeo",0,1,0,1,0,1,0,0,0,0,0
"564","Chanchal",0,0,0,0,1,0,0,0,0,0,0
"565","Drona",1,0,0,0,1,0,0,0,0,1,0
"566","My Friend Ganesha",0,1,0,0,0,0,0,0,0,0,0
"567","Johnny Gaddaar",0,0,0,0,1,0,0,0,1,0,0
"568","Hastey Hastey Follow Your Heart",0,0,0,1,1,0,0,0,0,0,0
"569","Buddha Mar Gaya",0,0,0,1,0,0,0,0,0,0,0
"570","Journey Bombay to Goa: Laughter Unlimited",0,0,0,1,0,0,0,0,0,0,0
"571","Wanted",1,0,0,1,0,0,0,0,0,0,0
"572","Hello",0,0,0,0,1,0,0,1,0,0,0
"573","Dhokha",1,0,0,0,1,0,0,1,0,0,0
"574","Chandni Chowk to China",1,0,0,1,0,0,0,0,0,1,0
"575","Golmaal Returns",0,0,0,1,1,0,0,0,0,0,0
"576","Jab We Met",0,0,0,1,0,0,0,1,0,0,0
"577","Sab Kuch Hai Kuch Bhi Nahin",0,0,0,0,1,0,0,0,0,0,0
"578","Victoria No. 203: Diamonds Are Forever",0,0,1,1,0,0,0,0,0,0,0
"579","Dil Dosti Etc",0,0,0,1,1,0,0,0,0,0,0
"580","Shaurya: It Takes Courage to Make Right... Right",0,0,0,0,1,0,0,0,1,0,0
"581","8 x 10 Tasveer",0,0,1,0,1,0,0,0,0,0,0
"582","Kismat Konnection",0,0,0,1,1,0,0,1,0,0,0
"583","Yuvvraaj",0,0,0,1,1,0,0,1,0,0,0
"584","Heroes",1,0,0,1,0,0,0,0,0,1,0
"585","Bobby: Love and Lust",0,0,0,0,0,0,0,1,0,0,0
"586","Aseema: Beyond Boundaries",0,0,0,0,1,0,0,1,0,0,0
"587","Dhan Dhana Dhan Goal",0,0,0,0,0,0,0,0,0,0,0
"588","Pankh",0,0,0,0,1,0,0,0,0,0,0
"589","Money Hai Toh Honey Hai",0,0,0,1,1,0,0,0,0,0,0
"590","Mumbai Salsa",0,0,0,1,1,0,0,0,0,0,0
"591","Hijack",1,0,0,0,1,0,0,0,1,0,0
"592","Maan Gaye Mughall-E-Azam",0,0,0,1,1,0,0,0,0,0,0
"593","Ugly Aur Pagli",0,0,0,1,1,0,0,0,0,0,0
"594","Aabra Ka Daabra",0,0,0,0,0,0,0,0,0,0,0
"595","Rama Rama Kya Hai Dramaaa",0,0,0,1,1,0,0,1,0,0,0
"596","Yeh Hai Pyar Ka Mausam",0,0,0,0,0,0,0,0,0,0,0
"597","Kambakkht Ishq",1,0,0,1,0,0,0,1,0,0,0
"598","Singh Is Kinng",1,0,0,1,0,0,0,0,0,0,0
"599","Karzzzz",1,0,0,0,1,0,0,0,0,0,0
"600","Bombay to Bangkok",0,0,0,1,1,0,0,1,0,0,0
"601","Ghajini",1,0,1,0,1,0,0,0,0,0,0
"602","Return of Hanuman",1,1,0,0,0,0,0,0,0,1,0
"603","C Kkompany",0,0,0,1,1,0,0,0,0,0,0
"604","Mere Baap Pehle Aap",0,0,0,1,1,0,0,1,0,0,0
"605","Victory",0,0,0,0,1,0,0,0,0,0,0
"606","Delhi Safari",0,1,0,0,0,0,0,0,0,0,0
"607","Main Aurr Mrs Khanna",0,0,0,1,1,0,0,0,0,0,0
"608","Zahreela",1,0,0,0,0,0,0,0,0,0,0
"609","Jai Ganesh Deva",0,0,0,0,0,0,0,0,0,0,0
"610","Quick Gun Murugun: Misadventures of an Indian Cowboy",1,0,0,1,1,0,0,0,0,0,0
"611","One Two Three",1,0,0,1,1,0,0,0,0,0,0
"612","Paying Guests",0,0,0,1,1,0,0,0,0,0,0
"613","Superstar",0,0,0,0,1,0,0,1,0,0,0
"614","Mission Istaanbul: Darr Ke Aagey Jeet Hai!",1,0,0,0,1,0,0,0,0,1,0
"615","Mithya",0,0,0,1,1,0,0,0,0,0,0
"616","Dulha Mil Gaya",0,0,0,1,1,0,0,0,0,0,0
"617","Krazzy 4",1,0,0,1,0,0,0,0,0,0,0
"618","Rab Ne Bana Di Jodi",0,0,0,1,1,0,0,0,0,0,0
"619","Bachna Ae Haseeno",0,0,0,1,1,0,0,1,0,0,0
"620","Teen Patti",0,0,0,0,1,0,0,0,1,0,0
"621","Sadiyaan: Boundaries Divide... Love Unites",0,0,0,0,1,0,0,1,0,0,0
"622","The Stoneman Murders",0,0,1,0,1,0,0,0,0,0,0
"623","Veer",1,0,0,0,1,0,0,0,0,1,0
"624","Dostana",0,0,0,1,1,0,0,1,0,0,0
"625","Kurbaan",1,0,0,0,1,0,0,0,0,0,0
"626","3 Idiots",0,0,0,1,1,0,0,0,0,0,0
"627","Jai Ho",1,0,0,0,1,0,0,0,0,0,0
"628","My Name Is Khan",0,0,0,0,1,0,0,1,1,0,0
"629","Toonpur Ka Superrhero",1,1,0,0,0,0,0,0,0,1,0
"630","Hello Darling",0,0,0,1,1,0,0,0,0,0,0
"631","Thoda Pyaar Thoda Magic",0,0,0,1,1,1,0,0,0,0,0
"632","Jaane Kahan Se Aayi Hai",0,0,0,1,1,0,0,0,0,0,0
"633","Get Educated: Paathshaala",0,0,0,0,1,0,0,0,0,0,0
"634","Ek Vivaah... Aisa Bhi",0,0,0,0,1,0,0,1,0,0,0
"635","Kites",1,0,0,0,1,0,0,1,0,0,0
"636","Bad Luck Govind",0,0,0,1,1,0,0,0,0,0,0
"637","Tulsi: Mathrudevobhava",0,0,0,0,1,0,0,0,0,0,0
"638","Acid Factory",1,0,0,0,1,0,0,0,0,0,0
"639","Ab... Bas!",0,0,0,0,0,0,0,0,1,0,0
"640","Barah Aana",0,0,0,1,1,0,0,0,0,0,0
"641","Dil Bole Hadippa!",0,0,0,1,1,0,0,0,0,0,0
"642","Bhram: An Illusion",0,0,1,0,1,0,0,1,0,0,0
"643","26th July at Barista",0,0,0,0,1,0,0,0,0,0,0
"644","Jannat: In Search of Heaven...",0,0,0,0,1,0,0,1,0,0,0
"645","Yaar Meri Zindagi",0,0,0,0,1,1,0,0,0,0,0
"646","The President Is Coming",0,0,0,1,0,0,0,0,0,0,0
"647","Dil Kabaddi",0,0,0,1,1,0,0,0,0,0,0
"648","Via Darjeeling",0,0,1,0,1,0,0,0,1,0,0
"649","EMI: Liya Hai To Chukana Padega",0,0,0,1,1,0,0,0,0,0,0
"650","Welcome to Sajjanpur",0,0,0,1,1,0,0,0,0,0,0
"651","Mumbai Cutting",0,0,0,0,1,0,0,0,0,0,0
"652","Blue",1,0,0,0,0,0,0,1,0,1,0
"653","Sirf....: Life Looks Greener on the Other Side",0,0,0,0,1,0,0,0,0,0,0
"654","Aashayein",0,0,0,1,1,0,0,0,0,0,0
"655","Aladin",1,0,0,1,0,0,0,0,0,1,0
"656","Jimmy",1,0,0,0,1,0,0,0,0,0,0
"657","Mr. White Mr. Black",1,0,0,1,0,0,0,0,0,0,0
"658","Pranali: The Tradition",0,0,0,0,1,0,0,0,0,0,0
"659","Rock On!!",0,0,0,0,1,0,0,0,0,0,0
"660","Billu",0,0,0,1,1,0,0,0,0,0,0
"661","Mehbooba",0,0,0,0,1,0,0,1,0,0,0
"662","Phir Kabhi",0,0,0,0,1,0,0,1,0,0,0
"663","Alibaba Aur 40 Chor",1,0,0,0,1,0,0,0,0,1,0
"664","Dhoom Dadakka",0,0,0,1,1,0,0,0,0,0,0
"665","Aamir",0,0,0,0,1,0,0,0,1,0,0
"666","Saas Bahu Aur Sensex",0,0,0,1,1,0,0,0,0,0,0
"667","What's Your Raashee?",0,0,0,1,1,0,0,1,0,0,0
"668","Luck",1,0,0,0,1,0,0,0,0,1,0
"669","Contract",1,0,0,0,1,0,0,0,0,0,0
"670","Hisss",0,0,0,1,1,0,1,0,0,0,0
"671","Jail",0,0,0,0,1,0,0,0,0,0,0
"672","Haal-e-Dil",0,0,0,0,1,0,0,1,0,0,0
"673","Khushboo: The Fragraance of Love",0,0,0,1,1,0,0,1,0,0,0
"674","Aasma: The Sky Is the Limit",0,0,0,0,1,0,0,0,0,0,0
"675","Ajab Prem Ki Ghazab Kahani",0,0,0,1,0,0,0,1,0,0,0
"676","Sankat City",0,0,0,1,1,0,0,0,0,0,0
"677","Hari Puttar: A Comedy of Terrors",0,0,0,1,1,1,0,0,0,0,0
"678","De Dana Dan",0,0,0,1,0,0,0,0,0,0,0
"679","Boond",1,0,0,0,1,0,0,0,0,0,0
"680","Summer 2007",0,0,0,0,1,0,0,0,1,0,0
"681","Gulaal",0,0,1,0,1,0,0,0,0,0,0
"682","Mirchi: It's Hot",0,0,0,0,0,0,0,0,0,0,0
"683","Chamku",1,0,0,0,1,0,0,0,0,0,0
"684","Mumbai Meri Jaan",0,0,0,0,1,0,0,0,0,0,0
"685","Thodi Life Thoda Magic",0,0,0,0,1,0,0,0,0,0,0
"686","Phoonk",0,0,1,0,1,0,1,0,0,0,0
"687","Kaminey: The Scoundrels",1,0,0,1,0,0,0,0,0,0,0
"688","Love Aaj Kal",0,0,0,1,1,0,0,1,0,0,0
"689","Sikandar",0,0,1,0,1,0,0,0,0,0,0
"690","Ramaa: The Saviour",1,1,0,0,0,0,0,0,0,1,0
"691","A Wednesday",0,0,0,0,1,0,0,0,1,0,0
"692","My Friend Ganesha 2",0,1,0,0,0,1,0,0,0,0,0
"693","Don 2",1,0,0,0,1,0,0,0,0,0,0
"694","Lahore",1,0,0,0,1,0,0,0,0,0,0
"695","Mukhbiir",0,0,1,0,1,0,0,0,0,0,0
"696","Dasvidaniya",0,0,0,1,1,0,0,0,0,0,0
"697","Mere Khwabon Mein Jo Aaye",0,0,0,0,1,0,0,0,0,0,0
"698","Raajneeti",1,0,0,0,1,0,0,0,0,0,0
"699","Allah Ke Banday",1,0,0,0,1,0,0,0,0,0,0
"700","Oye Lucky! Lucky Oye!",0,0,0,1,1,0,0,0,0,0,0
"701","1920",0,0,1,0,1,0,1,0,0,0,0
"702","Aloo Chaat",0,0,0,1,1,0,0,1,0,0,0
"703","Lamhaa: The Untold Story of Kashmir",1,0,0,0,1,0,0,0,1,0,0
"704","Hulla",0,0,0,1,1,0,0,0,0,0,0
"705","Ru-Ba-Ru",0,0,0,0,1,0,0,1,1,0,0
"706","Rafoo Chakkar: Fun on the Run",0,0,0,1,1,0,0,0,0,0,0
"707","Wake Up Sid",0,0,0,1,1,0,0,1,0,0,0
"708","Fox",0,0,1,0,1,0,0,0,0,0,0
"709","Kal Kissne Dekha",1,0,0,0,0,0,0,1,0,0,0
"710","Dev D",0,0,0,1,1,0,0,1,0,0,0
"711","Sorry Bhai!",0,0,0,1,1,0,0,1,0,0,0
"712","New York",0,0,0,0,1,0,0,0,0,0,0
"713","Maharathi",0,0,1,0,1,0,0,0,0,0,0
"714","Jumbo",0,1,0,0,0,1,0,0,0,0,0
"715","Blue Oranges",0,0,1,0,0,0,0,0,0,0,0
"716","Raavan",1,0,0,0,0,0,0,0,0,1,0
"717","Jalwa: Fun in Love",0,0,0,1,1,0,0,0,0,0,0
"718","Raaz: The Mystery Continues",0,0,1,0,1,0,1,0,0,0,0
"719","Do Knot Disturb",0,0,0,1,1,0,0,0,0,0,0
"720","Ishqiya",0,0,0,1,1,0,0,1,0,0,0
"721","Pyaar Impossible!",0,0,0,1,0,0,0,1,0,0,0
"722","Naughty @ 40",0,0,0,1,1,0,0,0,0,0,0
"723","Chatur Singh Two Star",1,0,0,1,0,0,0,0,0,1,0
"724","Chargesheet",0,0,0,0,1,0,0,0,1,0,0
"725","Jai Veeru: Friends Forever",1,0,0,0,1,0,0,0,0,0,0
"726","99",0,0,0,1,1,0,0,0,0,0,0
"727","Kisaan",1,0,0,0,1,0,0,0,0,0,0
"728","Wafaa",0,0,1,0,1,0,0,1,0,0,0
"729","Aa Dekhen Zara",1,0,0,0,1,0,0,0,0,0,0
"730","Gumnaam: The Mystery",0,0,1,0,0,0,0,1,0,0,0
"731","Karthik Calling Karthik",0,0,0,0,1,0,0,1,1,0,0
"732","Race 2",1,0,0,0,1,0,0,0,0,0,0
"733","13B: Fear Has a New Address",0,0,1,0,1,0,1,0,0,0,0
"734","Three: Love Lies Betrayal",0,0,1,0,1,0,0,0,1,0,0
"735","Mirch",0,0,0,1,1,0,0,0,0,0,0
"736","Dhoondte Reh Jaoge",0,0,0,1,1,0,0,0,0,0,0
"737","Siddharth: The Prisoner",0,0,0,0,1,0,0,0,1,0,0
"738","Chance Pe Dance",0,0,0,1,1,0,0,1,0,0,0
"739","Agent Vinod",1,0,0,0,0,0,0,0,0,0,0
"740","Once Upon a Time in Mumbai",0,0,0,0,1,0,0,1,0,0,0
"741","Action Replayy",0,0,0,1,1,0,0,1,0,0,0
"742","Straight",0,0,0,1,1,0,0,0,0,0,0
"743","Daddy Cool: Join the Fun",0,0,0,1,1,0,0,0,0,0,0
"744","Krantiveer: The Revolution",1,0,0,0,1,0,0,0,0,0,0
"745","Agyaat: The Unknown",0,0,1,0,1,0,1,0,0,0,0
"746","Ek Se Bure Do",1,0,0,1,0,0,0,0,0,0,0
"747","Apartment: Rent at Your Own Risk",0,0,0,0,1,0,0,0,1,0,0
"748","We Are Family",0,0,0,0,1,1,0,0,0,0,0
"749","No Problem",1,0,0,1,0,0,0,0,0,0,0
"750","Mohandas",0,0,0,0,0,0,0,0,1,0,0
"751","Mumbai Diaries",0,0,0,0,1,0,0,0,0,0,0
"752","All the Best: Fun Begins",1,0,0,1,1,0,0,0,0,0,0
"753","Rocket Singh: Salesman of the Year",0,0,0,1,1,0,0,0,0,0,0
"754","Guzaarish",0,0,0,1,1,0,0,1,0,0,0
"755","Chal Chala Chal",1,0,0,1,0,0,0,0,0,0,0
"756","Fast Forward",1,0,0,0,1,0,0,0,0,0,0
"757","Tum Milo Toh Sahi",0,0,0,1,1,0,0,0,0,0,0
"758","Don Muthu Swami",0,0,0,1,1,0,0,0,0,0,0
"759","Peepli (Live)",0,0,0,1,1,0,0,0,0,0,0
"760","Rann",0,0,1,0,1,0,0,0,0,0,0
"761","Ek: The Power of One",1,0,0,0,1,0,0,0,1,0,0
"762","Team: The Force",1,0,0,1,0,0,0,0,0,0,0
"763","Khatta Meetha",0,0,0,1,1,0,0,0,0,0,0
"764","Prince",1,0,0,0,1,0,0,0,0,0,0
"765","Anubhav: An Actor's Tale",0,0,0,0,1,0,0,1,0,0,0
"766","Happy Husbands",0,0,0,1,1,0,0,0,0,0,0
"767","Hum Tum Aur Ghost",0,0,0,1,1,0,0,0,0,0,0
"768","Road to Sangam",0,0,0,0,1,0,0,0,1,0,0
"769","Love Khichdi",0,0,0,1,1,0,0,1,0,0,0
"770","Aagey Se Right",0,0,0,1,1,0,0,0,0,0,0
"771","Zor Lagaa Ke... Haiya!",0,0,0,1,1,1,0,0,0,0,0
"772","Teree Sang: A Kidult Love Story",0,0,0,0,1,0,0,1,0,0,0
"773","Anjaana Anjaani",0,0,0,1,1,0,0,0,0,0,0
"774","Morning Walk",0,0,0,0,1,0,0,0,0,0,0
"775","Damadamm!",0,0,0,1,1,0,0,1,0,0,0
"776","I Am Singh",1,0,0,0,1,0,0,0,0,0,0
"777","Dhara",0,0,0,0,1,0,0,1,0,0,0
"778","Baabarr",1,0,0,0,1,0,0,0,0,0,0
